Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
head over heels,2001,"russian, english","united states of america, canada, united kingdom","short film, romantic comedy, romance film, comedy, animation",14000000,10424470,0.7941229930139524,2702552,0.20587700698604755,13127022
heartbreakers,1984,english,united states of america,drama,38000000,40336607,0.6983918909915589,17419801,0.3016081090084411,57756408
heartbreakers,2001,"russian, english",united states of america,"crime fiction, romantic comedy, romance film, comedy",38000000,40336607,0.6983918909915589,17419801,0.3016081090084411,57756408
hearts in atlantis,2001,english,united states of america,"thriller, supernatural, americana, childhood drama, period piece, drama, film adaptation",31000000,24185781,0.7822198770578292,6733634,0.2177801229421708,30919415
heaven's gate,1980,english,united states of america,"action/adventure, history, period piece, drama, western",44000000,3484331,0.9999448992014115,192,5.510079858850121e-05,3484523
heavenly creatures,1994,english,"australia, united kingdom, new zealand, germany","crime fiction, lgbt, indie, world cinema, crime drama, gay, cult, period piece, gay interest, fantasy, gay themed, drama, coming of age",5000000,3049135,0.9997327825046313,815,0.00026721749536877653,3049950
hedwig and the angry inch,2001,"german, english",united states of america,"lgbt, romantic comedy, indie, comedy-drama, cult, musical, drama, comedy",6000000,3082286,0.8421360073725145,577795,0.15786399262748557,3660081
heist,2001,english,"united states of america, canada","thriller, heist, crime fiction, drama, crime thriller",35000000,23510841,0.8125594946980057,5423460,0.18744050530199433,28934301
hellboy,2004,"english, russian",united states of america,"thriller, science fiction, adventure, supernatural, superhero movie, creature film, superhero, action/adventure, fantasy, action",60000000,59623958,0.5972910631333612,40200000,0.4027089368666388,99823958
hellraiser,1987,english,united kingdom,"monster movie, thriller, horror, supernatural, cult, slasher",1000000,14564027,0.9992110747838534,11499,0.0007889252161465734,14575526
hercules,1958,italian,"spain, italy","action/adventure, sword and sandal, fantasy, adventure",100000000,72688614,0.29690652304999665,172131248,0.7030934769500033,244819862
hercules,1983,"italian, english","united states of america, italy","cult, science fiction, adventure, costume drama, action/adventure, fantasy",100000000,72688614,0.29690652304999665,172131248,0.7030934769500033,244819862
hercules,1997,"english, spanish",united states of america,"adventure, costume drama, animation, ""childrens"", fantasy, comedy, music, family film",100000000,72688614,0.29690652304999665,172131248,0.7030934769500033,244819862
hercules,2005,english,united states of america,"drama, adventure",100000000,72688614,0.29690652304999665,172131248,0.7030934769500033,244819862
here comes the boom,2012,english,united states of america,"action, comedy",42000000,45290318,0.6183885423852874,27948940,0.3816114576147126,73239258
here on earth,2000,english,united states of america,"romantic drama, romance film, drama, teen",15000000,10522168,0.9677204798463149,350980,0.03227952015368502,10873148
hereafter,2010,"french, english",united states of america,"thriller, mystery, fantasy, drama, supernatural",50000000,32746941,0.30136995794322985,75913329,0.6986300420567702,108660270
hero,1983,hindi,india,"musical, drama, bollywood, world cinema",42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,1985,urdu,pakistan,musical,42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,1987,english,united kingdom,documentary,42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,1992,english,united states of america,"parody, thriller, comedy-drama, mystery, drama, comedy",42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,2000,english,united states of america,"short film, war film",42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,2002,standard mandarin,"hong kong, china","action/adventure, wuxia, martial arts film, chinese movies, world cinema",42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,2007,japanese,japan,japanese movies,42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,2009,french,canada,short film,42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hero,2012,malayalam,india,"thriller, action",42000000,53710019,0.302769809505432,123685538,0.697230190494568,177395557
hesher,2010,english,united states of america,"family drama, drama, indie, childhood drama",7000000,382946,0.8515550297752734,66756,0.1484449702247266,449702
hidalgo,2004,"sioux, arabic, english",united states of america,"adventure, costume adventure, period piece, action/adventure, western, drama",78000000,67303450,0.6225837380768143,40800000,0.3774162619231856,108103450
hide and seek,2005,english,"united states of america, germany","thriller, horror, supernatural, psychological thriller, short film, mystery, suspense, crime thriller",25000000,51100486,0.41311101316727494,72596255,0.5868889868327251,123696741
hide and seek,2007,tagalog,philippines,"thriller, horror, filipino movies, world cinema",25000000,51100486,0.41311101316727494,72596255,0.5868889868327251,123696741
high crimes,2002,"english, spanish",united states of america,"thriller, psychological thriller, mystery, drama, crime thriller, courtroom drama",42000000,41543917,0.651344278251119,22237893,0.34865572174888104,63781810
high fidelity,2000,"english, danish","united states of america, united kingdom","romantic comedy, drama, comedy, film adaptation, music, romance film",20000000,27287137,0.5697670235235739,20604608,0.43023297647642617,47891745
high heels and low lifes,2001,english,"united states of america, united kingdom","crime comedy, action/adventure, drama, comedy, buddy film, action",10000000,228194,0.09750167812405598,2112217,0.902498321875944,2340411
high plains drifter,1973,english,united states of america,"thriller, action/adventure, western, action, revisionist western",5500000,15700000,0.9995836129408514,6540,0.00041638705914860945,15706540
high school musical 3: senior year,2008,english,united states of america,"musical comedy, musical, drama, comedy, romance film, family film, teen",11000000,90559416,0.33003558984475106,183833464,0.6699644101552489,274392880
higher ground,2011,english,united states of america,drama,1800000,841733,0.8068280067710699,201529,0.19317199322893003,1043262
highlander,1986,english,"united states of america, united kingdom","cult, action/adventure, science fiction, fantasy, superhero movie",16000000,5900000,0.9998793365953126,712,0.00012066340468743433,5900712
highlander: endgame,2000,"french, english",united states of america,"costume adventure, fantasy adventure, fantasy, adventure",15000000,12811858,0.8086452277789251,3031750,0.1913547722210749,15843608
hit and run,2012,english,united states of america,"romantic comedy, romance film, action, comedy, comedy film",2000000,13749300,0.8176005597310807,3067347,0.18239944026891924,16816647
hitch,2005,english,united states of america,"romantic comedy, romance film, comedy",55000000,179495555,0.48304185094810814,192098655,0.5169581490518919,371594210
hitman,1997,english,united kingdom,action,24000000,39687694,0.3918753641892866,61588624,0.6081246358107134,101276318
hitman,1998,"standard mandarin, mandarin chinese, cantonese, english, japanese, standard cantonese","hong kong, china","crime fiction, thriller, world cinema, action/adventure, martial arts film, action, chinese movies",24000000,39687694,0.3918753641892866,61588624,0.6081246358107134,101276318
hitman,2007,"russian, english, serbian","france, united states of america","crime fiction, action/adventure, action, drama, thriller",24000000,39687694,0.3918753641892866,61588624,0.6081246358107134,101276318
hobo with a shotgun,2011,english,canada,"crime fiction, thriller, horror, adventure, action/adventure, comedy, action, indie",3000000,703372,0.9397677609682906,45081,0.060232239031709406,748453
hocus pocus,1993,english,united states of america,"horror, family film, fantasy, comedy",28000000,46194549,0.948474821376702,2509484,0.051525178623297994,48704033
hoffa,1992,english,united states of america,"thriller, crime fiction, biography, gangster film, biopic [feature], docudrama, mystery, period piece, drama, political thriller, crime thriller, biographical film, political drama",35000000,24276506,0.8284897192254445,5025615,0.17151028077455555,29302121
holes,2003,english,united states of america,"adventure, ""childrens/family"", comedy-drama, mystery, drama, comedy, escape film, family film, romance film, teen",20000000,67406573,0.9439827479187385,4000000,0.05601725208126148,71406573
hollow man,2000,english,"united states of america, germany","thriller, science fiction, horror, sci-fi horror, suspense, action",90000000,73209340,0.3828940376569038,117990660,0.6171059623430962,191200000
hollywood ending,2002,"english, standard mandarin",united states of america,"romantic comedy, parody, screwball comedy, satire, comedy, romance film, comedy of errors",16000000,4850753,0.3266334710435222,10000000,0.6733665289564779,14850753
hollywood homicide,2003,english,united states of america,"crime fiction, buddy film, action comedy, buddy cop, action/adventure, comedy, crime thriller, action",75000000,30940691,0.6049879221180111,20201968,0.3950120778819889,51142659
