Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
the raven,2012,english,united states of america,thriller,26000000.0,16008272.0,0.523115355204094,14593529.0,0.476884644795906,30601801.0
the raven,1963,english,united states of america,"costume drama, horror, b-movie, comedy",26000000.0,16008272.0,0.523115355204094,14593529.0,0.476884644795906,30601801.0
the raven,2006,english,united states of america,"thriller, drama, horror, film adaptation",26000000.0,16008272.0,0.523115355204094,14593529.0,0.476884644795906,30601801.0
the raven,2010,english,united states of america,"short film, science fiction, action",26000000.0,16008272.0,0.523115355204094,14593529.0,0.476884644795906,30601801.0
the reader,2008,"greek, latin, english, german","united states of america, germany","tragedy, period piece, drama, film adaptation, romantic drama, romance film, courtroom drama",32500000.0,34194407.0,0.3026994629967943,78770468.0,0.6973005370032056,112964875.0
the reader,1988,french,france,"drama, comedy",32500000.0,34194407.0,0.3026994629967943,78770468.0,0.6973005370032056,112964875.0
the reaping,2007,"english, spanish",united states of america,"thriller, horror",40000000.0,25126214.0,0.4002834172353218,37644845.0,0.5997165827646782,62771059.0
the replacements,2000,"english, american sign",united states of america,"sports, action/adventure, action, comedy-drama, comedy",50000000.0,44737059.0,0.8937667775837427,5317452.0,0.1062332224162573,50054511.0
the ring,1952,english,united states of america,"sports, drama, boxing",48000000.0,129128133.0,0.5178611813029094,120220800.0,0.4821388186970906,249348933.0
the ring,2002,english,"united states of america, japan","thriller, horror, supernatural, mystery, suspense, japanese movies",48000000.0,129128133.0,0.5178611813029094,120220800.0,0.4821388186970906,249348933.0
the ring,1927,"silent film, english",united kingdom,"silent film, drama, indie, black-and-white",48000000.0,129128133.0,0.5178611813029094,120220800.0,0.4821388186970906,249348933.0
the ring two,2005,english,united states of america,"thriller, horror, supernatural, cult, mystery, drama",50000000.0,76231249.0,0.4648361710446884,87764700.0,0.5351638289553116,163995949.0
the rite,2011,"welsh, italian, russian, english, hungarian",united states of america,"thriller, drama, horror, film adaptation",37000000.0,33047633.0,0.3401922653226081,64096354.0,0.6598077346773918,97143987.0
the rite,1969,swedish,sweden,black-and-white,37000000.0,33047633.0,0.3401922653226081,64096354.0,0.6598077346773918,97143987.0
the road,1982,"turkish, kurdish","switzerland, france, turkey","drama, romance film, prison, political drama, world cinema",25000000.0,8117000.0,0.2778894044676345,21092462.0,0.7221105955323655,29209462.0
the road,2011,"filipino, english",philippines,"horror, filipino movies",25000000.0,8117000.0,0.2778894044676345,21092462.0,0.7221105955323655,29209462.0
the road,2009,english,united states of america,"thriller, drama, adventure",25000000.0,8117000.0,0.2778894044676345,21092462.0,0.7221105955323655,29209462.0
the road to el dorado,2000,english,united states of america,"buddy film, adventure, ""childrens/family"", costume drama, animation, fantasy, comedy, family film, family-oriented adventure",95000000.0,50863742.0,0.665470721723693,25568985.0,0.3345292782763069,76432727.0
the rookie,1959,english,united states of america,comedy film,22000000.0,75600072.0,0.9368788977486512,5093465.0,0.0631211022513488,80693537.0
the rookie,1990,english,united states of america,"thriller, crime fiction, action, buddy film, action/adventure",22000000.0,75600072.0,0.9368788977486512,5093465.0,0.0631211022513488,80693537.0
the rookie,2002,english,united states of america,"sports, family film, family drama, drama, airplanes and airports",22000000.0,75600072.0,0.9368788977486512,5093465.0,0.0631211022513488,80693537.0
the roommate,2011,english,united states of america,"thriller, psychological thriller, mystery, drama, suspense, crime thriller",16000000.0,37300107.0,0.7098602175054948,15245600.0,0.2901397824945052,52545707.0
the royal tenenbaums,2001,"italian, english",united states of america,"comedy of manners, comedy-drama, cult, drama, comedy, black comedy",28000000.0,52364010.0,0.7329660385281612,19077240.0,0.2670339614718387,71441250.0
the ruins,2008,"greek, maya, yucatán, german, english, spanish","united states of america, australia, germany","thriller, natural horror films, horror, jungle film, drama, film adaptation",25000000.0,17432844.0,0.7609085817751401,5477719.0,0.2390914182248598,22910563.0
the rules of attraction,2002,"german, english","united states of america, germany","thriller, romantic comedy, indie, lgbt, comedy-drama, satire, drama, comedy, film adaptation, black comedy, romance film",4000000.0,6532619.0,0.5527103933212649,5286625.0,0.4472896066787351,11819244.0
the rum diary,2011,"english, spanish",united states of america,"thriller, romance film, drama, comedy, adventure",45000000.0,13109815.0,0.4350367768888213,17025143.0,0.5649632231111787,30134958.0
the rundown,2003,"portuguese, english",united states of america,"thriller, buddy film, adventure, jungle film, action comedy, action/adventure, adventure comedy, comedy, action",85000000.0,47726342.0,0.5898221835914488,33190150.0,0.4101778164085511,80916492.0
the santa clause 2,2002,english,united states of america,"romantic comedy, ""childrens/family"", holiday film, christmas movie, fantasy, comedy, family film, fantasy comedy",65000000.0,139236327.0,0.8055090951485859,33618738.0,0.1944909048514141,172855065.0
the score,2001,"french, english","united states of america, germany","thriller, heist, action/adventure, crime fiction, suspense, drama, crime thriller, action",68000000.0,71107711.0,0.6260588337455922,42472207.0,0.3739411662544077,113579918.0
the scorpion king,2002,english,"united states of america, belgium, germany","thriller, fantasy adventure, adventure, fantasy, romance film, action",60000000.0,91047077.0,0.5092138108275005,87752231.0,0.4907861891724995,178799308.0
the secret life of bees,2008,english,united states of america,"drama, period piece, coming of age, film adaptation",11000000.0,37780486.0,0.9446456520467756,2213861.0,0.0553543479532244,39994347.0
the secret life of walter mitty,1947,english,united states of america,"fantasy comedy, comedy, musical comedy",91000000.0,58236838.0,0.3095508939134131,129896484.0,0.6904491060865868,188133322.0
the sentinel,1992,french,france,"thriller, mystery, drama, psychological thriller, world cinema",60000000.0,36280697.0,0.4603530400956876,42529898.0,0.5396469599043123,78810595.0
the sentinel,1977,english,united states of america,"cult, horror, supernatural",60000000.0,36280697.0,0.4603530400956876,42529898.0,0.5396469599043123,78810595.0
the sentinel,2006,english,united states of america,"thriller, crime fiction, mystery, drama, political thriller, action, political drama",60000000.0,36280697.0,0.4603530400956876,42529898.0,0.5396469599043123,78810595.0
the shaggy dog,1959,english,united states of america,"drama, family film, fantasy, comedy",60000000.0,61123569.0,0.701487049643378,26010711.0,0.298512950356622,87134280.0
the shaggy dog,2006,english,united states of america,"family film, fantasy, comedy",60000000.0,61123569.0,0.701487049643378,26010711.0,0.298512950356622,87134280.0
the shipping news,2001,english,united states of america,"romantic drama, romance film, drama, film adaptation",35000000.0,11434216.0,0.4631029474119154,13256225.0,0.5368970525880846,24690441.0
the simpsons movie,2007,english,united states of america,"parody, adventure, animation, satire, comedy, domestic comedy",72500000.0,183135014.0,0.3414059323962429,353279256.0,0.658594067603757,536414270.0
the sisterhood of the traveling pants,2005,"greek, english, spanish",united states of america,"ensemble film, adventure, comedy-drama, coming of age, comedy, drama, romance film",25000000.0,39053061.0,0.9295276432230322,2960817.0,0.0704723567769678,42013878.0
the sisterhood of the traveling pants 2,2008,english,united states of america,"buddy film, comedy-drama, coming of age, comedy, film adaptation, drama, romance film, teen",27000000.0,44089964.0,0.9940825547342776,262453.0,0.0059174452657224,44352417.0
the sitter,1991,english,united states of america,"thriller, psychological thriller",25000000.0,30542576.0,0.7882076328193331,8206828.0,0.2117923671806668,38749404.0
the sitter,2011,english,united states of america,"action/adventure, action, comedy, adventure",25000000.0,30542576.0,0.7882076328193331,8206828.0,0.2117923671806668,38749404.0
the skeleton key,2005,"french, english","united states of america, germany","thriller, mystery, gothic film, horror, drama",40000000.0,47907715.0,0.5097437900833899,46076196.0,0.49025620991661,93983911.0
the smurfs,2011,english,united states of america,"adventure, computer animation, animation, fantasy, comedy, family film, fantasy comedy",110000000.0,142614158.0,0.2529744199799243,421135165.0,0.7470255800200757,563749323.0
the social network,2010,"french, english",united states of america,"biography, history, film adaptation, drama, comedy, biopic [feature]",40000000.0,96962694.0,0.4310944941012586,127959441.0,0.5689055058987413,224922135.0
the soloist,2009,english,"united states of america, france, united kingdom","biographical film, drama, musical, docudrama, film adaptation",60000000.0,31853584.0,0.8268836483660826,6668866.0,0.1731163516339173,38522450.0
the sorcerer's apprentice,2002,english,south africa,"family film, fantasy, adventure, world cinema",160000000.0,63150991.0,0.2897016243955125,154835329.0,0.7102983756044875,217986320.0
the sorcerer's apprentice,1955,english,"united states of america, west germany",short film,160000000.0,63150991.0,0.2897016243955125,154835329.0,0.7102983756044875,217986320.0
the sorcerer's apprentice,2010,english,united states of america,"science fiction, adventure, fantasy, comedy, drama, family film, action",160000000.0,63150991.0,0.2897016243955125,154835329.0,0.7102983756044875,217986320.0
the spiderwick chronicles,2008,english,united states of america,"family film, fantasy adventure, fantasy, adventure",92500000.0,71195053.0,0.4336657805402312,92975274.0,0.5663342194597688,164170327.0
the spirit,2008,"french, english",united states of america,"crime fiction, thriller, detective, superhero movie, action/adventure, satire, fantasy, comedy, action",60000000.0,19806188.0,0.5057186441139297,19358253.0,0.4942813558860702,39164441.0
the spy next door,2010,"russian, english",united states of america,"thriller, action comedy, action/adventure, martial arts film, comedy, family film, action, spy",28000000.0,24307106.0,0.5199063124654326,22445752.0,0.4800936875345674,46752858.0
the star,2002,"russian, german",russia,"action, drama, adventure, war film",20000000.0,40852824.0,0.65038830990553,21960150.0,0.3496116900944699,62812974.0
the star,1952,english,united states of america,"drama, black-and-white",20000000.0,40852824.0,0.65038830990553,21960150.0,0.3496116900944699,62812974.0
the stepfather,2009,"german, english",united states of america,"thriller, horror, psychological thriller, suspense, crime thriller, slasher",20000000.0,29062561.0,0.9315361995729864,2135970.0,0.0684638004270137,31198531.0
the stepfather,1987,english,united states of america,"cult, horror, psychological thriller, slasher",20000000.0,29062561.0,0.9315361995729864,2135970.0,0.0684638004270137,31198531.0
the stepford wives,2004,english,united states of america,"thriller, parody, science fiction, satire, comedy, black comedy",100000000.0,59484742.0,0.5754538929801257,43885385.0,0.4245461070198743,103370127.0
the stepford wives,1975,english,united states of america,"thriller, science fiction, horror, psychological thriller, cult, black comedy",100000000.0,59484742.0,0.5754538929801257,43885385.0,0.4245461070198743,103370127.0
the strangers,2008,english,united states of america,"thriller, horror, indie, psychological thriller, crime thriller, slasher",9000000.0,52597610.0,0.6333118430987473,30454066.0,0.3666881569012526,83051676.0
the sum of all fears,2002,"ukrainian, russian, arabic, german, english","united states of america, germany","thriller, action thrillers, film adaptation, doomsday film, war film, action/adventure, drama, suspense, political thriller, action, spy",68000000.0,118907036.0,0.6131260319269918,75028680.0,0.3868739680730083,193935716.0
the sweetest thing,2002,english,united states of america,"romantic comedy, sex comedy, gross-out film, comedy, gross out, romance film",43000000.0,24718164.0,0.359815519710752,43978606.0,0.6401844802892479,68696770.0
the switch,1963,english,united kingdom,crime fiction,19000000.0,27779426.0,0.5569315492924879,22100000.0,0.4430684507075121,49879426.0
the switch,2010,english,united states of america,"romantic comedy, romance film, drama, comedy",19000000.0,27779426.0,0.5569315492924879,22100000.0,0.4430684507075121,49879426.0
the tailor of panama,2001,english,"united states of america, ireland, united kingdom, panama","thriller, comedy-drama, political satire, satire, drama, film adaptation, black comedy, political drama, spy",18000000.0,13729742.0,0.4901997831940933,14278720.0,0.5098002168059067,28008462.0
the tale of despereaux,2008,english,"united states of america, united kingdom","adventure, ""childrens/family"", animation, fantasy, comedy, family film, ""childrens fantasy""",60000000.0,50877145.0,0.5622882645677608,39605172.0,0.4377117354322392,90482317.0
the terminal,2004,"french, english, russian, bulgarian",united states of america,"romantic comedy, comedy-drama, drama, comedy, romantic drama, romance film, comedy of errors",75000000.0,77872883.0,0.3548177885830205,141600000.0,0.6451822114169795,219472883.0
the texas chainsaw massacre,2003,english,united states of america,"thriller, horror, road-horror, remake, cult, mystery, slasher, teen",9000000.0,80571655.0,0.746259662148321,27395664.0,0.253740337851679,107967319.0
the texas chainsaw massacre: the beginning,2006,english,united states of america,"cult, horror, slasher, teen, road-horror",16000000.0,39517763.0,0.7634157532880799,12246643.0,0.2365842467119201,51764406.0
the thing,1951,english,united states of america,"monster movie, therimin music, science fiction, horror",38000000.0,16999934.0,0.5383720976999673,14576617.0,0.4616279023000327,31576551.0
the thing,2011,"norwegian, english","united states of america, canada","thriller, mystery, science fiction, horror",38000000.0,16999934.0,0.5383720976999673,14576617.0,0.4616279023000327,31576551.0
the thing,1982,"norwegian, english",united states of america,"thriller, mystery, science fiction, horror",38000000.0,16999934.0,0.5383720976999673,14576617.0,0.4616279023000327,31576551.0
the three musketeers,1933,english,united states of america,"action, adventure, black-and-white",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1939,english,united states of america,"swashbuckler films, action/adventure, musical, drama, comedy, film adaptation, action",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1935,english,united states of america,"action, adventure",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1994,"hebrew, english","united states of america, japan, israel","japanese movies, adventure, animation, animated cartoon, romance film, family film",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1986,english,australia,"family film, adventure, animation",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1921,"silent film, english",united states of america,"swashbuckler films, silent film, indie, costume drama, epic, black-and-white, action/adventure, drama, film adaptation, action",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1973,english,"united states of america, spain, united kingdom","swashbuckler films, adventure, costume drama, action/adventure, period piece, drama, comedy, film adaptation, action",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1948,english,united states of america,"swashbuckler films, adventure, costume drama, action/adventure, drama, film adaptation, romance film, action",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,2011,english,"united states of america, france, united kingdom, germany","action/adventure, romance film, action, adventure",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three musketeers,1993,english,"united states of america, austria, united kingdom","swashbuckler films, adventure, costume drama, action/adventure, comedy, romance film, action, family film",90000000.0,20377913.0,0.1456835647812389,119500000.0,0.8543164352187611,139877913.0
the three stooges,2012,english,united states of america,"comedy, slapstick",30000000.0,44338224.0,0.8088068105793614,10481077.0,0.1911931894206385,54819301.0
the tigger movie,2000,english,"united states of america, japan","japanese movies, adventure, ""childrens/family"", animation, musical, family film, family-oriented adventure",20000000.0,45554533.0,0.4737378093548448,50605267.0,0.5262621906451552,96159800.0
the time machine,1960,english,united states of america,"science fiction, adventure, doomsday film, epic, action/adventure, drama, film adaptation, time travel, action, dystopia",80000000.0,56832494.0,0.4593297703687932,66896682.0,0.5406702296312068,123729176.0
the time machine,2002,english,united states of america,"science fiction, adventure, doomsday film, drama, film adaptation, time travel, action",80000000.0,56832494.0,0.4593297703687932,66896682.0,0.5406702296312068,123729176.0
the time traveler's wife,2009,english,united states of america,"science fiction, mystery, fantasy, film adaptation, drama, romantic drama, romance film",39000000.0,63414846.0,0.6196963055642296,38917289.0,0.3803036944357703,102332135.0
the tourist,1925,"silent film, english",united states of america,"short film, silent film, indie, black-and-white, comedy",100000000.0,67631157.0,0.2425964919109945,211149284.0,0.7574035080890055,278780441.0
the tourist,1921,english,united states of america,"short film, silent film, indie, black-and-white, comedy",100000000.0,67631157.0,0.2425964919109945,211149284.0,0.7574035080890055,278780441.0
the tourist,2010,"french, italian, russian, english, spanish","united states of america, france","thriller, action/adventure, romance film, action, drama",100000000.0,67631157.0,0.2425964919109945,211149284.0,0.7574035080890055,278780441.0
the town,2010,english,united states of america,"thriller, heist, crime thriller, crime fiction, film adaptation, drama",37000000.0,92186262.0,0.598510515124524,61839874.0,0.4014894848754759,154026136.0
the town,1945,english,united states of america,"short film, propaganda film",37000000.0,92186262.0,0.598510515124524,61839874.0,0.4014894848754759,154026136.0
the transporter,2002,"french, standard mandarin, english","france, united states of america","thriller, action thrillers, action/adventure, martial arts film, crime thriller, action",21000000.0,25296447.0,0.5758493514023969,18632485.0,0.424150648597603,43928932.0
the tree of life,2011,english,united states of america,"drama, period piece, fantasy, indie",35000000.0,13305665.0,0.2155747142023957,48416161.0,0.7844252857976043,61721826.0
the tuxedo,2002,english,united states of america,"science fiction, action comedy, action/adventure, martial arts film, comedy, action",60000000.0,50586000.0,0.4844027736382276,53843625.0,0.5155972263617723,104429625.0
the ugly truth,2009,english,united states of america,"romantic comedy, romance film, comedy",38000000.0,88915214.0,0.4331012536759389,116383693.0,0.566898746324061,205298907.0
the unborn,1991,english,united states of america,"thriller, drama, science fiction, horror",16000000.0,42670410.0,0.5455959361714893,35538402.0,0.4544040638285108,78208812.0
the unborn,2009,"hebrew, english",united states of america,"thriller, mystery, horror, supernatural",16000000.0,42670410.0,0.5455959361714893,35538402.0,0.4544040638285108,78208812.0
the upside of anger,2005,english,"united states of america, united kingdom, germany","romantic comedy, family drama, comedy-drama, drama, comedy, romantic drama, romance film",12000000.0,18761993.0,0.6488500510154307,10153768.0,0.3511499489845693,28915761.0
the village,2004,english,united states of america,"thriller, drama, fantasy, mystery",71682975.0,114197520.0,0.4432417161272933,143444114.0,0.5567582838727066,257641634.0
the village,1953,"english, german","switzerland, united kingdom","drama, black-and-white",71682975.0,114197520.0,0.4432417161272933,143444114.0,0.5567582838727066,257641634.0
the virgin suicides,1999,english,united states of america,"indie, mystery, period piece, coming of age, film adaptation, drama, romance film, teen",6000000.0,4906229.0,0.4599651207834905,5760295.0,0.5400348792165095,10666524.0
the visit,1964,"french, english","united states of america, france, germany",black-and-white,5000000.0,65206105.0,0.660798015635044,33471711.0,0.3392019843649559,98677816.0
the visit,2001,english,united states of america,"crime fiction, drama, indie",5000000.0,65206105.0,0.660798015635044,33471711.0,0.3392019843649559,98677816.0
the vow,1946,"georgian, russian",soviet union,drama,30000000.0,125014030.0,0.6326039570452432,72604130.0,0.3673960429547568,197618160.0
the vow,2012,english,"united states of america, brazil, france, united kingdom, germany, australia","romance film, drama",30000000.0,125014030.0,0.6326039570452432,72604130.0,0.3673960429547568,197618160.0
the watch,2012,english,united states of america,"science fiction, comedy",55000000.0,35353000.0,0.5178571433802922,32914862.0,0.4821428566197078,68267862.0
the watcher,2000,"vietnamese, english",united states of america,"thriller, mystery, psychological thriller, suspense, crime thriller",33000000.0,28946615.0,0.612395695177792,18321214.0,0.3876043048222079,47267829.0
the way of the gun,2000,"english, spanish",united states of america,"crime fiction, thriller, cult, action/adventure, drama, crime thriller, action",9000000.0,6055661.0,0.4633344657200526,7014079.0,0.5366655342799475,13069740.0
the weather man,2005,english,"united states of america, germany","drama, comedy-drama, tragicomedy",20000000.0,12482775.0,0.6526464104741521,6643623.0,0.347353589525848,19126398.0
the wedding date,2004,english,united states of america,"romantic comedy, romance film, comedy of errors, comedy",15000000.0,31726995.0,0.6725377730485347,15448043.0,0.3274622269514653,47175038.0
the wedding planner,2001,"italian, english","united states of america, germany","romantic comedy, romantic drama, romance film, drama, comedy",28000000.0,60400856.0,0.6376205419594344,34327673.0,0.3623794580405656,94728529.0
the whole nine yards,2000,"french, english, spanish","united states of america, canada","crime fiction, crime comedy, adventure, gangster film, action/adventure, drama, comedy, black comedy, action",24000000.0,57262492.0,0.5383247459419428,49109159.0,0.4616752540580572,106371651.0
the whole ten yards,2004,english,united states of america,"crime fiction, thriller, crime comedy, gangster film, action/adventure, comedy, crime thriller, action",30000000.0,16328471.0,0.6201830330367457,10000000.0,0.3798169669632543,26328471.0
the wild,2006,english,"united states of america, canada","adventure, ""childrens/family"", computer animation, animation, comedy, family film",80000000.0,37384046.0,0.3652979134981585,64954469.0,0.6347020865018415,102338515.0
the wind that shakes the barley,2006,"irish, english","spain, france, italy, united kingdom, germany, ireland","period piece, drama, war film, romance film, action, political drama",8300000.0,1836089.0,0.0715068095056295,23841032.0,0.9284931904943704,25677121.0
the wolfman,2010,"romanian, english","united states of america, united kingdom","thriller, horror, monster movie, drama, remake",150000000.0,62189884.0,0.4360091416403333,80444474.0,0.5639908583596668,142634358.0
the wolverine,2013,english,united states of america,"science fiction, action",115000000.0,132556852.0,0.3182967247709014,283900000.0,0.6817032752290987,416456852.0
the woman in black,2012,english,"canada, united kingdom","thriller, drama, horror, supernatural",15000000.0,54333290.0,0.4213323379749564,74622608.0,0.5786676620250436,128955898.0
the women,1939,english,united states of america,"comedy of manners, comedy-drama, comedy, black-and-white",16000000.0,26902075.0,0.5369267541501037,23201733.0,0.4630732458498963,50103808.0
the women,2008,english,united states of america,"romantic comedy, romance film, drama, comedy",16000000.0,26902075.0,0.5369267541501037,23201733.0,0.4630732458498963,50103808.0
the world's fastest indian,2005,english,"united states of america, switzerland, japan, new zealand","japanese movies, adventure, world cinema, road movie, sports, drama, biopic [feature], biographical film, indie",25000000.0,5128124.0,0.2700250767615129,13863164.0,0.729974923238487,18991288.0
the wrestler,2008,english,"united states of america, france","short film, romance film, drama",6000000.0,26238243.0,0.5626385957538742,20396032.0,0.4373614042461258,46634275.0
the young victoria,2009,"german, english","united states of america, united kingdom","biography, history, docudrama, drama, romantic drama, romance film",35000000.0,11001272.0,0.3450958190484104,20877619.0,0.6549041809515895,31878891.0
there will be blood,2007,"english, american sign",united states of america,"period piece, family drama, drama",25000000.0,40222514.0,0.5209582374714169,36986197.0,0.4790417625285831,77208711.0
think like a man,2012,english,united states of america,"romance film, comedy film",12000000.0,91547205.0,0.8074813940198722,21826559.0,0.1925186059801278,113373764.0
thirteen,2003,"english, portuguese, spanish",united states of america,"lgbt, indie, drama, coming of age, biographical film, teen",2000000.0,4601043.0,0.4542463392095536,5527917.0,0.5457536607904464,10128960.0
thirteen days,2000,"russian, romanian, english, spanish",united states of america,"thriller, historical fiction, history, political thriller, epic, docudrama, period piece, drama, war film, political drama",80000000.0,34592089.0,0.5195576171723925,31987801.0,0.4804423828276075,66579890.0
this christmas,2007,english,united states of america,"christmas movie, family drama, drama, holiday film",13000000.0,49121934.0,0.9868092185566184,656618.0,0.0131907814433814,49778552.0
this means war,2012,english,united states of america,"romantic comedy, romance film, action, comedy",65000000.0,54760791.0,0.3488513810553388,102213766.0,0.6511486189446613,156974557.0
thor,2011,english,united states of america,"fantasy adventure, adventure, superhero movie, superhero, action/adventure, fantasy, mythological fantasy, drama, action",150000000.0,181030624.0,0.402893166680813,268295994.0,0.597106833319187,449326618.0
thor: the dark world,2013,english,united states of america,"action, fantasy, adventure",150000000.0,206362140.0,0.3200489082267256,438421000.0,0.6799510917732744,644783140.0
thunderbirds,2004,english,"france, united states of america, united kingdom","science fiction, family film, adventure",55000000.0,6880917.0,0.2427618795817403,21463389.0,0.7572381204182597,28344306.0
timeline,2003,"french, english",united states of america,"thriller, science fiction, adventure, costume drama, action/adventure, film adaptation, time travel, action",80000000.0,19481943.0,0.4434187930228957,24453820.0,0.5565812069771042,43935763.0
titan a.e.,2000,"standard mandarin, english",united states of america,"science fiction, family film, action, adventure, animation",75000000.0,22753426.0,0.6190627826684385,14001208.0,0.3809372173315615,36754634.0
tmnt,2007,"french, malay, english","united states of america, hong kong","adventure, superhero movie, computer animation, superhero, animation, martial arts film, fantasy, action, chinese movies",35000000.0,54149098.0,0.5634895090033804,41946920.0,0.4365104909966196,96096018.0
to rome with love,2012,"italian, english","united states of america, spain, italy","romantic comedy, comedy film, romance film",21500000.0,16685867.0,0.2244910734959173,57641663.0,0.7755089265040827,74327530.0
tooth fairy,2004,english,united states of america,short film,48000000.0,60022256.0,0.5330081720881411,52588130.0,0.4669918279118588,112610386.0
tooth fairy,2010,english,"united states of america, canada","family film, fantasy comedy, fantasy, comedy",48000000.0,60022256.0,0.5330081720881411,52588130.0,0.4669918279118588,112610386.0
torque,2004,english,united states of america,"thriller, action/adventure, action, sports",40000000.0,21215059.0,0.4557850128980462,25331138.0,0.5442149871019538,46546197.0
total recall,2012,english,united states of america,"science fiction, action, remake, adventure",125000000.0,58877969.0,0.2779149259095164,152978119.0,0.7220850740904835,211856088.0
total recall,1990,english,united states of america,"thriller, science fiction, future noir, adventure, action/adventure, action, dystopia",125000000.0,58877969.0,0.2779149259095164,152978119.0,0.7220850740904835,211856088.0
touching the void,2003,english,"united states of america, united kingdom","action/adventure, travel, adventure, culture & society, extreme sports, sports, drama, documentary",2000000.0,4593598.0,0.2983529075554386,10802927.0,0.7016470924445614,15396525.0
tower heist,2011,english,united states of america,"crime fiction, action, comedy",85000000.0,78046570.0,0.5103397113604906,74884053.0,0.4896602886395094,152930623.0
town & country,2001,english,united states of america,"romantic comedy, romance film, screwball comedy, comedy",105000000.0,6719973.0,0.6478774072189066,3652318.0,0.3521225927810933,10372291.0
toy story 3,2010,"english, spanish",united states of america,"adventure, ""childrens/family"", computer animation, animation, fantasy, comedy, adventure comedy, family film, family-oriented adventure, ""childrens fantasy""",200000000.0,415004880.0,0.3882616061569566,653874642.0,0.6117383938430434,1068879522.0
traffic,2001,"english, spanish",united states of america,"thriller, crime fiction, gangster film, drama, crime thriller, political drama",48000000.0,124115725.0,0.5958272204573137,84192524.0,0.4041727795426862,208308249.0
traffic,2011,malayalam,india,"mystery, action, adventure",48000000.0,124115725.0,0.5958272204573137,84192524.0,0.4041727795426862,208308249.0
training day,2001,"russian, english, standard mandarin, spanish","united states of america, australia","crime fiction, crime thriller, drama, adventure, thriller",45000000.0,76631907.0,0.7306889731632523,28244326.0,0.2693110268367477,104876233.0
traitor,2008,"arabic, english",united states of america,"thriller, crime fiction, action/adventure, drama, suspense, crime thriller, action, spy",22000000.0,23530831.0,0.8439365996100885,4351395.0,0.1560634003899114,27882226.0
trance,1999,english,united states of america,"horror, erotica, indie",16000000.0,2328743.0,0.0959848474762699,21932826.0,0.90401515252373,24261569.0
trance,2012,english,united kingdom,"thriller, crime fiction, drama",16000000.0,2328743.0,0.0959848474762699,21932826.0,0.90401515252373,24261569.0
transamerica,2005,"english, spanish",united states of america,"lgbt, indie, road movie, family drama, comedy-drama, gay, gay interest, drama, comedy, gay themed",1000000.0,9015303.0,0.5446272111257529,7537860.0,0.4553727888742472,16553163.0
transformers,2007,"english, spanish",united states of america,"thriller, science fiction, doomsday film, alien film, disaster, action",151000000.0,319246193.0,0.4498263966434279,390463587.0,0.5501736033565721,709709780.0
transformers: dark of the moon,2011,english,united states of america,"alien film, science fiction, action, adventure",195000000.0,352390543.0,0.3135721655639725,771403536.0,0.6864278344360275,1123794079.0
transformers: revenge of the fallen,2009,"english, spanish",united states of america,"thriller, science fiction, action, adventure",210000000.0,402111870.0,0.4806962352239836,434407829.0,0.5193037647760164,836519699.0
transporter 3,2008,"french, ukrainian, russian, english, hungarian","france, united kingdom","thriller, action thrillers, adventure, action/adventure, martial arts film, crime fiction, crime thriller, action",40000000.0,31715062.0,0.2910184735669993,77264487.0,0.7089815264330007,108979549.0
treasure planet,2002,english,united states of america,"science fiction, adventure, ""childrens/family"", animation, romance film, family film, family-oriented adventure",100000000.0,38176783.0,0.3483978803614207,71401332.0,0.6516021196385793,109578115.0
tron: legacy,2010,english,"united states of america, canada","thriller, science fiction, adventure, computer animation, action, sci-fi adventure",200000000.0,172062763.0,0.4300894232438224,228000000.0,0.5699105767561776,400062763.0
tropic thunder,2008,"standard mandarin, english","united states of america, united kingdom, germany","parody, adventure, action comedy, action/adventure, satire, comedy, action",90000000.0,110515313.0,0.564709890651494,85187498.0,0.435290109348506,195702811.0
troy,2004,english,"united states of america, malta, united kingdom","sword and sandal, adventure, costume drama, historical fiction, epic, action/adventure, history, war film, romance film, action, historical epic, documentary",150000000.0,133378256.0,0.268145585504004,364031596.0,0.731854414495996,497409852.0
true grit,1969,english,united states of america,"adventure, costume drama, action/adventure, western, drama, film adaptation",35000000.0,171243005.0,0.678789798011176,81033923.0,0.3212102019888239,252276928.0
true grit,2010,english,united states of america,"crime fiction, adventure, period piece, action/adventure, western, drama, film adaptation, crime thriller",35000000.0,171243005.0,0.678789798011176,81033923.0,0.3212102019888239,252276928.0
